"分店代碼","分店名稱","建立時間","單號","發票號碼","商品編號","商品名稱","標籤名稱","標籤價錢","商品單價","數量","銷售金額","單品折扣總額","折扣名稱","折扣總額","實收金額","淨額","商品分類","用餐方式","訂單來源","冰塊與否","On the Rocks","Neat","經典調酒","Shot種類","服務鈴","軟飲冰塊","補單","濃度","香菜與否","蔥與否","店員名稱","小黃瓜","Martini 橄欖檸檬皮","清酒","點單隻送","情人節套餐加購","杯子數量","Honey Lemon","Hot Tea","Shot杯種類","破杯","破杯原因"
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","Black Coffee I/H","熱的",0,120,1,120,0,"",0,120,114,"Soft Drink","內用","POS","","","","","","","熱的","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","松阪豬炒水蓮","",0,220,1,220,0,"",0,220,210,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","酒蒸蛤蠣","",0,320,1,320,0,"",0,320,305,"湯物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","可樂果炸雞","",0,320,1,320,0,"",0,320,305,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","Mojito","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","秘制滷味拼盤","",0,360,1,360,0,"",0,360,343,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","吉祥炸物拼盤","",0,450,1,450,0,"",0,450,429,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","JURA SHERRY CASK 12yo(Bottle)","On the Rocks(大方冰)",0,3500,1,3500,0,"",0,3500,3333,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 00:27:57","5","","","JURA SHERRY CASK 12yo(Bottle)","On the Rocks(大方冰)",0,3500,1,3500,0,"",0,3500,3333,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 02:28:32","31","","","Side Car","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 02:31:34","29","","","Special Cocktail(時價)","",0,200,1,200,0,"員工眷屬優待",60,140,133,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 02:31:34","29","","","JagerBomb","",0,350,1,350,0,"員工眷屬優待",105,245,233,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 02:31:34","29","","","JagerBomb","",0,350,1,350,0,"員工眷屬優待",105,245,234,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","Soda","正常",0,100,1,100,0,"",0,100,95,"Soft Drink","內用","POS","","","","","","","正常","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","PERONI draft beer","",0,250,1,250,0,"",0,250,238,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","PERONI draft beer","",0,250,1,250,0,"",0,250,238,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","Margarita","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","JagerBomb","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","Sangria","",0,380,1,380,0,"",0,380,362,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:29:19","18","DK09469940","","盛夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,382,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","員工喝 Redbull","補單、外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","招待Whisky Shot","吧台Naoh、小Shot杯",0,0,9,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台Naoh","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","員工喝 Redbull","吧台豪豪",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","招待Gin Shot","補單、外場Jericho",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","招待Gin Shot","吧台豪豪、爵Shot杯",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","招待Whisky Shot","小Shot杯、外場Jericho",0,0,5,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","破杯費(薄威士忌杯)","員工破杯",-300,300,1,0,0,"",0,0,0,"杯子","內用","POS","","","","","","","","","","","","","","","","","","","","","","","員工破杯"
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","招待Whisky Shot","吧台豪豪、補單",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","員工喝High Ball","吧台Naoh、補單",0,0,5,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","吧台Naoh","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","招待Whisky Shot","爵Shot杯、吧台豪豪",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 01:59:24","6","","","員工喝High Ball","吧台Naoh、補單",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","吧台Naoh","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:14:44","26","","","Gin  Tonic","",0,320,1,320,0,"",0,320,305,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-20 00:14:44","26","","","JagerBomb","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 01:08:20","32","","","七星雙味晶球5毫克","",0,125,1,125,0,"",0,125,119,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-29 17:23:58","2","","","七星雙味晶球5毫克","",0,125,1,125,0,"",0,125,119,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 23:15:20","9","","","自制滷豆干","",0,0,1,0,0,"",0,0,0,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 23:15:20","9","","","週四麥卡倫之夜贈豆干","",0,0,1,0,0,"",0,0,0,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 23:15:20","9","","","Mai Tai","",0,380,1,380,0,"",0,380,362,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 23:15:20","9","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 23:15:20","9","","","The MACALLAN DOUBLE CASK 12yo(Glass)","On the Rocks(大方冰)",0,400,1,400,0,"",0,400,381,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 23:15:20","9","","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Whisky Shot","",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","員工喝High Ball","外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Whisky Shot","吧台經理Henry",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待 Vodka Shot","店長Ian",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待 特調Shot","店長Ian",0,0,10,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","員工喝 Redbull","外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","員工喝Gin&Tonic","店長Ian",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Whisky Shot","店長Ian、小Shot杯",0,0,20,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Rum Shot","店長Ian",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","員工喝 Redbull","吧台經理Henry",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Whisky Shot","店長Ian",0,0,12,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Gin Shot","吧台經理Henry",0,0,7,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","破杯費(PERONI啤酒杯)","員工破杯",-300,300,1,0,0,"",0,0,0,"杯子","內用","POS","","","","","","","","","","","","","","","","","","","","","","","員工破杯"
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Gin Shot","補單、外場Jericho",0,0,8,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Gin Shot","店長Ian",0,0,10,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Tequila Shot","店長Ian",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Tequila Shot","小Shot杯、店經理Eason",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","股東Eason","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","員工喝High Ball","補單、店長Ian",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","員工喝High Ball","外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-21 02:23:32","5","","","招待Whisky Shot","小Shot杯、吧台豪豪",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:56:40","27","","","Tree Top Apple Juice","",0,120,1,120,0,"",0,120,114,"Soft Drink","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:56:40","27","","","秘制滷味拼盤","",0,360,1,360,0,"",0,360,343,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:56:40","27","","","NORDÉS(Fizz)","",0,450,1,450,0,"",0,450,429,"Gin","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:56:40","27","","","The MACALLAN THE HARMONY COLLECTION FINE CACAO","Neat",0,800,1,800,0,"",0,800,762,"Single Malt","內用","POS","Neat","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 23:48:05","16","","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 23:48:05","16","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 23:48:05","16","","","炙陽","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 23:48:05","16","","","雲初之上","",0,400,1,400,0,"",0,400,380,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:42:13","17","","","雲嫣","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-01 23:42:13","17","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
