sales_date,product_type,product_name,amount,price
2022-08-04,Shot,House Shot,4,400
2022-08-04,Signature Cocktail,白霜,1,380
2022-08-04,Signature Cocktail,浪子之琴,1,420
2022-08-04,過往活動及已下架產品,綻,2,0
2022-08-05,香菸,七星雙味晶球5毫克,1,125
2022-08-05,過往活動及已下架產品,綻,1,0
2022-08-05,過往活動及已下架產品,#crouchide 5,1,0
2022-08-05,Signature Cocktail,龍柏,1,0
2022-08-05,Ocard兌換券,O-迎賓小點,1,0
2022-08-05,過往活動及已下架產品,綻,1,0
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,0
2022-08-05,Ocard兌換券,黃金會員入會禮兌換券,1,0
2022-08-05,過往活動及已下架產品,#crouchide 6,1,0
2022-08-05,Signature Cocktail,龍柏,1,400
2022-08-05,Bourbon,Makers Mark,1,300
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Soft Drink,Honey Lemon Water,1,150
2022-08-05,Classic Cocktail,Negroni,1,380
2022-08-05,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,特色餐點,黑白無腸,1,180
2022-08-05,下酒菜,麻辣鍋巴魚,1,300
2022-08-05,Signature Cocktail,龍柏,1,400
2022-08-05,Signature Cocktail,東方美人,1,420
2022-08-05,炸物,轟炸雞軟骨,1,240
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,主食,野菇櫻花蝦飯,1,250
2022-08-05,炸物,吉祥炸物拼盤,1,450
2022-08-05,特色餐點,烏金堅果乾酪燒,1,240
2022-08-05,Beer,PERONI draft beer,2,500
2022-08-05,炸物,轟炸雞軟骨,1,240
2022-08-05,Signature Cocktail,龍柏,1,400
2022-08-05,主食,香辣干燒蝦拌麵,1,260
2022-08-05,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-05,Beer,PERONI draft beer,1,250
2022-08-05,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-05,Beer,PERONI draft beer,1,250
2022-08-05,下酒菜,松阪豬炒水蓮,1,220
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,炸物,可樂果炸雞,1,320
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,主食,香辣干燒蝦拌麵,1,260
2022-08-05,主食,干貝雞汁拌麵,1,260
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Signature Cocktail,西方世界,1,400
2022-08-05,Other Classic,Espresso Martini,1,380
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,Classic Cocktail,Penicillin,1,400
2022-08-05,Signature Cocktail,雲初之上,1,400
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-05,Signature Cocktail,The MACALLAN Signature,1,450
2022-08-05,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-05,Signature Cocktail,白霜,1,380
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,主食,干貝雞汁拌麵,1,260
2022-08-05,Other Classic,Vieux Carre,1,380
2022-08-05,Signature Cocktail,東方美人,1,420
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Classic Cocktail,Mai Tai,1,380
2022-08-05,Other Classic,Blood and Sand,1,380
2022-08-05,下酒菜,松阪豬炒水蓮,1,220
2022-08-05,Signature Cocktail,The Macallan Silend Third,1,400
2022-08-05,炸物,太極雙醬薯條,1,220
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,Beer,Peroni Draft Beer 330ml,1,0
2022-08-05,炸物,可樂果炸雞,1,320
2022-08-05,主食,干貝雞汁拌麵,1,260
2022-08-05,Other Classic,Clover Club,1,350
2022-08-05,Classic Cocktail,Aviation,1,350
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-05,Classic Cocktail,Singapore Sling,1,380
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Beer,Peroni Draft Beer 330ml,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Signature Cocktail,盛夏 (PERONI仲夏限定特調),2,800
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Soft Drink,Coke,1,100
2022-08-05,下酒菜,松阪豬炒水蓮,1,220
2022-08-05,炸物,吉祥炸物拼盤,1,450
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,主食,野菇櫻花蝦飯,1,250
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,主食,香辣干燒蝦拌麵,1,260
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-05,炸物,祥鳳雞翅,1,280
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-05,特色餐點,烏金堅果乾酪燒,1,240
2022-08-05,炸物,吉祥炸物拼盤,1,450
2022-08-05,Signature Cocktail,白霜,1,380
2022-08-05,主食,香辣干燒蝦拌麵,1,260
2022-08-05,Beer,PERONI draft beer,3,750
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,下酒菜,松阪豬炒水蓮,1,220
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Classic Cocktail,Mojito,1,350
2022-08-05,Gin,香の雫,1,380
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,特色餐點,烏金堅果乾酪燒,1,240
2022-08-05,Gin,THE BOTANIST 22,1,450
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Signature Cocktail,浮生若夢,1,400
2022-08-05,炸物,轟炸雞軟骨,1,240
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Signature Cocktail,浪子之琴,1,420
2022-08-05,Signature Cocktail,炙陽,1,380
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Special及活動,Special Cocktail,1,300
2022-08-05,Signature Cocktail,東方美人,1,420
2022-08-05,Signature Cocktail,雲嫣,1,380
2022-08-05,Signature Cocktail,西方世界,1,400
2022-08-05,Signature Cocktail,龍柏,1,400
2022-08-05,炸物,轟炸雞軟骨,1,240
2022-08-05,Shot,6 Cocktail Shots,1,900
2022-08-05,Signature Cocktail,雲初之上,1,400
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,主食,干貝雞汁拌麵,1,260
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Beer,Peroni Draft Beer 330ml,1,0
2022-08-05,Beer,PERONI draft beer,1,250
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,250
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,Beer,PERONI draft beer,1,250
2022-08-05,主食,手工高麗菜豬肉水餃,1,200
2022-08-05,Soft Drink,Oolong Milk Tea I/H,1,220
2022-08-05,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-05,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-05,下酒菜,松阪豬炒水蓮,1,220
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-05,Signature Cocktail,龍柏,1,400
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,招待,招待Gin Shot,5,0
2022-08-05,招待,招待Gin Shot,6,0
2022-08-05,招待,招待Gin Shot,4,0
2022-08-05,招待,招待Gin Shot,6,0
2022-08-05,招待,招待Whisky Shot,2,0
2022-08-05,招待,招待Whisky Shot,3,0
2022-08-05,杯子,破杯費(小Shot杯),1,0
2022-08-05,招待,招待Gin Shot,4,0
2022-08-05,杯子,破杯費(大馬丁尼杯),1,0
2022-08-05,招待,招待Whisky Shot,7,0
2022-08-05,招待,招待Whisky Shot,7,0
2022-08-05,招待,招待Gin Shot,10,0
2022-08-05,招待,招待Whisky Shot,18,0
2022-08-05,招待,招待Tequila Shot,3,0
2022-08-05,招待,員工喝High Ball,1,0
2022-08-05,Signature Cocktail,白霜,1,380
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,Signature Cocktail,雲初之上,1,400
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,下酒菜,松阪豬炒水蓮,1,220
2022-08-05,Single Malt,The MACALLAN THE HARMONY COLLECTION FINE CACAO,1,800
2022-08-05,炸物,可樂果炸雞,1,320
2022-08-05,Signature Cocktail,白霜,1,380
2022-08-05,Classic Cocktail,Mojito,1,350
2022-08-05,炸物,太極雙醬薯條,1,220
2022-08-05,Classic Cocktail,Mai Tai,1,380
2022-08-05,Soft Drink,Oolong Milk Tea I/H,1,220
2022-08-05,Classic Cocktail,Old Fashion,1,350
2022-08-05,下酒菜,松阪豬炒水蓮,1,220
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Signature Cocktail,東方美人,1,420
2022-08-05,Ocard兌換券,會員生日禮,1,0
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Ocard兌換券,O-壽星特調,1,0
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,滷味,自制滷豆干,1,100
2022-08-05,Signature Cocktail,雲嫣,1,380
2022-08-05,Signature Cocktail,雲初之上,1,400
2022-08-05,開胃小點,經典台式泡菜,1,80
2022-08-05,炸物,太極雙醬薯條,1,220
2022-08-05,Signature Cocktail,綠洲,1,400
2022-08-05,Soft Drink,Coke,1,100
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,Signature Cocktail,浮生若夢,1,400
2022-08-05,Signature Cocktail,浮生若夢,1,400
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Signature Cocktail,雲嫣,1,380
2022-08-05,炸物,吉祥炸物拼盤,1,450
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Signature Cocktail,白霜,1,380
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Signature Cocktail,雲嫣,1,380
2022-08-05,Classic Cocktail,Mai Tai,1,380
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,Classic Cocktail,Mojito,1,400
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Shot,6 Cocktail Shots,2,0
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,Other Classic,Boulevardier,1,350
2022-08-05,Signature Cocktail,浪子之琴,1,420
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,Other Classic,Alaska,1,350
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,Classic Cocktail,Side Car,1,350
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,Signature Cocktail,雲初之上,1,400
2022-08-05,Classic Cocktail,Gin  Tonic,1,320
2022-08-05,Signature Cocktail,東方美人,1,420
2022-08-05,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-05,過往活動及已下架產品,八月優惠特調Shots(6杯),2,0
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Special及活動,Special Cocktail,1,380
2022-08-05,Special及活動,Special Cocktail,1,350
2022-08-05,Special及活動,Special Cocktail,1,350
2022-08-05,滷味,自制滷豆干,1,100
2022-08-05,Classic Cocktail,Side Car,1,350
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Signature Cocktail,雲嫣,1,380
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,炸物,吉祥炸物拼盤,1,450
2022-08-05,Signature Cocktail,東方美人,1,420
2022-08-05,特色餐點,烏金堅果乾酪燒,1,240
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,特色餐點,黑白無腸,1,180
2022-08-05,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-05,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-05,特色餐點,黑白無腸,1,180
2022-08-05,炸物,轟炸雞軟骨,1,240
2022-08-05,開胃小點,酸辣土豆絲,1,80
2022-08-05,Classic Cocktail,Penicillin,1,400
2022-08-05,Other Classic,Daiquiri,1,320
2022-08-05,炸物,轟炸雞軟骨,1,240
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Other Classic,Last Word,1,350
2022-08-05,Single Malt,The MACALLAN THE HARMONY COLLECTION FINE CACAO,1,800
2022-08-05,Gin,NORDÉS,1,450
2022-08-05,Soft Drink,Tree Top Apple Juice,1,120
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,Classic Cocktail,Negroni,1,380
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Other Classic,White Lady,1,350
2022-08-05,滷味,秘制滷味拼盤,1,360
2022-08-05,Signature Cocktail,白霜,1,380
2022-08-05,Signature Cocktail,山海關,1,420
2022-08-05,Signature Cocktail,浪子之琴,1,420
2022-08-05,炸物,太極雙醬薯條,1,220
2022-08-05,Signature Cocktail,琥珀,1,380
2022-08-05,Signature Cocktail,東方美人,1,420
2022-08-05,Signature Cocktail,浪子之琴,1,420
2022-08-05,Signature Cocktail,西方世界,1,400
2022-08-05,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-05,Special及活動,Special Cocktail,1,380
2022-08-05,Special及活動,Special Cocktail,1,380
2022-08-05,Classic Cocktail,Gin  Tonic,1,320
2022-08-05,Signature Cocktail,尋根,1,400
2022-08-05,Special及活動,Special Cocktail,1,380
2022-08-05,Soft Drink,Earl Grey Milk Tea I/H,1,220
2022-08-06,Classic Cocktail,Mojito,1,350
2022-08-06,Signature Cocktail,琥珀,1,380
2022-08-06,滷味,自制滷豆干,1,100
2022-08-06,Gin,MONKEY 47,1,450
2022-08-06,Signature Cocktail,雲初之上,1,400
2022-08-06,Classic Cocktail,Mojito,1,350
2022-08-06,Signature Cocktail,浪子之琴,1,420
2022-08-06,Signature Cocktail,山海關,1,420
2022-08-06,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-06,香菸,七星雙味晶球5毫克,1,125
2022-08-06,Classic Cocktail,Side Car,1,350
2022-08-06,Single Malt,THE DALMORE PORT WOOD RESERVE,1,450
2022-08-06,招待,員工喝High Ball,1,0
2022-08-06,杯子,破杯費(小Shot杯),1,0
2022-08-06,招待,招待Gin Shot,6,0
2022-08-06,招待,員工喝High Ball,1,0
2022-08-06,招待,招待Gin Shot,24,0
2022-08-06,招待,招待 特調Shot,10,0
2022-08-06,招待,招待Tequila Shot,6,0
2022-08-06,杯子,破杯費(金邊水杯),1,0
2022-08-06,招待,招待Whisky Shot,6,0
2022-08-06,招待,員工喝 Redbull,1,0
2022-08-06,招待,招待Whisky Shot,6,0
2022-08-06,招待,員工喝High Ball,1,0
2022-08-06,招待,員工喝High Ball,1,0
2022-08-06,招待,招待Whisky Shot,8,0
2022-08-06,招待,員工喝 Redbull,1,0
2022-08-06,招待,員工喝 Redbull,1,0
2022-08-06,Beer,Peroni Draft Beer 330ml,1,0
2022-08-06,炸物,太極雙醬薯條,1,220
2022-08-06,主食,手工高麗菜豬肉水餃,1,200
2022-08-06,Signature Cocktail,炙陽,1,380
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,炸物,轟炸雞軟骨,1,240
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,炸物,祥鳳雞翅,1,280
2022-08-06,醬料,番茄醬,1,0
2022-08-06,主食,干貝雞汁拌麵,1,260
2022-08-06,下酒菜,松阪豬炒水蓮,1,220
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,滷味,秘制滷味拼盤,1,360
2022-08-06,Signature Cocktail,尋根,1,400
2022-08-06,Ocard兌換券,黃金會員入會禮兌換券,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,炸物,可樂果炸雞,1,320
2022-08-06,滷味,自制滷豆干,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-06,Ocard兌換券,黃金會員餐食兌換券,1,0
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-06,甜點,黑金流沙包,1,120
2022-08-06,炸物,太極雙醬薯條,1,220
2022-08-06,Ocard兌換券,O-迎賓小點,1,0
2022-08-06,主食,干貝雞汁拌麵,1,260
2022-08-06,下酒菜,松阪豬炒水蓮,1,220
2022-08-06,Signature Cocktail,雲初之上,1,400
2022-08-06,Signature Cocktail,仲夏 (PERONI仲夏限定特調),2,900
2022-08-06,Signature Cocktail,浪子之琴,1,420
2022-08-06,House Wine,Rockbare Clare Valley Riesling,4,0
2022-08-06,特色餐點,黑白無腸,1,180
2022-08-06,Other Classic,Dry Martini,1,320
2022-08-06,Special及活動,Special Cocktail,1,420
2022-08-06,Shot,6 Cocktail Shots,1,900
2022-08-06,主食,手工高麗菜豬肉水餃,1,200
2022-08-06,特色餐點,蒜酥黃金魚皮,1,220
2022-08-06,開胃小點,酸辣土豆絲,1,80
2022-08-06,Other Classic,Long Island Iced Tea,1,380
2022-08-06,Classic Cocktail,Old Fashion,1,350
2022-08-06,過往活動及已下架產品,假日21點前入場招待,4,0
2022-08-06,炸物,吉祥炸物拼盤,1,450
2022-08-06,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-06,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-06,Classic Cocktail,Old Fashion,1,350
2022-08-06,炸物,轟炸雞軟骨,1,240
2022-08-06,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-06,Signature Cocktail,琥珀,1,380
2022-08-06,Signature Cocktail,山海關,1,420
2022-08-06,炸物,太極雙醬薯條,1,220
2022-08-06,Classic Cocktail,Negroni,1,380
2022-08-06,Signature Cocktail,尋根,1,400
2022-08-06,Shot,6 Cocktail Shots,1,0
2022-08-06,Signature Cocktail,雲嫣,1,380
2022-08-06,Special及活動,Special Cocktail,1,380
2022-08-06,Signature Cocktail,浪子之琴,1,420
2022-08-06,特色餐點,蒜酥黃金魚皮,1,220
2022-08-06,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-06,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-06,主食,野菇櫻花蝦飯,1,250
2022-08-06,Signature Cocktail,龍柏,1,400
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,特色餐點,特製皮蛋豆腐,1,120
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,下酒菜,松阪豬炒水蓮,1,220
2022-08-06,主食,手工高麗菜豬肉水餃,1,200
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,Signature Cocktail,西方世界,1,400
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,滷味,秘制滷味拼盤,1,360
2022-08-06,Signature Cocktail,白霜,1,380
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,Signature Cocktail,浮生若夢,1,400
2022-08-06,過往活動及已下架產品,PERONI Draft Beer 500ml (杯墊兌換),1,0
2022-08-06,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-06,下酒菜,松阪豬炒水蓮,1,220
2022-08-06,主食,香辣干燒蝦拌麵,1,260
2022-08-06,炸物,可樂果炸雞,1,320
2022-08-06,特色餐點,芥末蘋果蝦球,1,340
2022-08-06,Beer,PERONI draft beer,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,2,0
2022-08-06,Signature Cocktail,浮生若夢,1,400
2022-08-06,Signature Cocktail,雲初之上,1,400
2022-08-06,開胃小點,臥龍三椒鳳爪,1,120
2022-08-06,炸物,酥炸廣島牡蠣,1,320
2022-08-06,House Wine,Rockbare Clare Valley Riesling,2,0
2022-08-06,下酒菜,油潑香辣腱子肉,1,240
2022-08-06,滷味,秘制滷味拼盤,1,360
2022-08-06,主食,干貝雞汁拌麵,1,260
2022-08-06,滷味,香滷牛三寶拼盤,1,380
2022-08-06,主食,干貝雞汁拌麵,1,260
2022-08-06,Signature Cocktail,山海關,1,420
2022-08-06,Signature Cocktail,尋根,1,400
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-06,特色餐點,烏金堅果乾酪燒,1,240
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,Ocard兌換券,O-壽星特調,1,0
2022-08-06,Soft Drink,Honey Lemon Water,1,150
2022-08-06,主食,手工高麗菜豬肉水餃,1,200
2022-08-06,炸物,吉祥炸物拼盤,1,450
2022-08-06,Signature Cocktail,西方世界,1,400
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,Signature Cocktail,尋根,1,400
2022-08-06,Beer,Peroni Draft Beer 330ml,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-06,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,Signature Cocktail,白霜,1,380
2022-08-06,炸物,酥炸廣島牡蠣,1,320
2022-08-06,House Wine,Rockbare McLaren Vale Grenache,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,Signature Cocktail,龍柏,1,400
2022-08-06,Classic Cocktail,Cosmopolitan,1,300
2022-08-06,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-06,House Wine,Rockbare Clare Valley Riesling,1,0
2022-08-06,炸物,轟炸雞軟骨,1,240
2022-08-06,主食,干貝雞汁拌麵,1,260
2022-08-06,Signature Cocktail,浪子之琴,1,420
2022-08-06,Beer,Peroni Draft Beer 330ml,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-06,Beer,Peroni Draft Beer 330ml,1,0
2022-08-06,Ocard兌換券,會員生日禮,1,0
