"分店代碼","建立時間","交易序號","用餐方式","桌號","單號","商品編號","商品名稱","商品單價","數量","銷售金額","實收金額","淨額"
"01","2022-08-04 01:18:24","20220804 00250021","內用","A1","20","","#crouchide 2","0","1","0","0",""
"01","2022-08-04 01:18:24","20220804 00250021","內用","A1","20","","琥珀","0","1","0","0",""
"01","2022-08-04 01:18:24","20220804 00250021","內用","A1","20","","#crouchide 5","0","1","0","0",""
"01","2022-08-04 01:18:24","20220804 00250021","內用","A1","20","","炙陽","0","1","0","0",""
"01","2022-08-04 01:18:24","20220804 00250021","內用","A1","20","","#crouchide 3","0","1","0","0",""
"01","2022-08-04 01:18:24","20220804 00250021","內用","A1","20","","浮生若夢","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","THE DALMORE 18yo","800","1","800","800",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","尋根","400","1","400","400",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","綠洲","400","1","400","400",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","白霜","380","1","380","380",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","野菇櫻花蝦飯","250","1","250","250",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","手工高麗菜豬肉水餃","200","1","200","200",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","雙醬","50","1","50","50",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","琥珀","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","黃金會員入會禮兌換券","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","白霜","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","自制滷豆干","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","黃金會員餐食兌換券","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","#crouchide 1","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","#crouchide 3","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","綻","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","綻","0","1","0","0",""
"01","2022-08-04 01:26:22","20220803 17360007","內用","A7","7","","O-迎賓小點","0","1","0","0",""
"01","2022-08-04 01:32:43","20220803 21130013","內用","A3","13","","Special Cocktail","450","1","450","450",""
"01","2022-08-04 01:32:43","20220803 21130013","內用","A3","13","","尋根","400","1","400","400",""
"01","2022-08-04 01:32:43","20220803 21130013","內用","A3","13","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-04 01:32:43","20220803 21130013","內用","A3","13","","Cosmopolitan","300","1","300","300",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Whisky Shot","0","5","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Whisky Shot","0","7","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Gin Shot","0","5","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Whisky Shot","0","5","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Whisky Shot","0","5","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Gin Shot","0","9","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Whisky Shot","0","9","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Whisky Shot","0","9","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Rum Shot","0","3","0","0",""
"01","2022-08-04 01:33:44","20220803 18370008","內用","員工","8","","招待Gin Shot","0","6","0","0",""
"01","2022-08-04 17:25:12","20220804 17240001","內用","站B","1","","雲斯頓天香5毫克","100","1","100","100",""
"01","2022-08-04 17:57:04","20220804 17560017","內用","站A","17","","雲斯頓呱旋風6毫克","100","1","100","100",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","東方美人","420","1","420","420",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","麻辣鍋巴魚","300","1","300","300",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","祥鳳雞翅","280","1","280","280",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","PERONI draft beer","250","1","250","250",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","烏金堅果乾酪燒","240","1","240","240",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","蒜蓉朝天辣椒醬","0","1","0","0",""
"01","2022-08-04 19:27:33","20220804 17490004","內用","A3","4","","蒜蓉朝天辣椒醬","0","1","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","浮生若夢","400","1","400","400",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","白霜","380","1","380","380",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","琥珀","380","1","380","380",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","炙陽","380","1","380","380",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","Mojito","350","1","350","350",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","自制滷豆干","100","1","100","100",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","經典台式泡菜","80","1","80","80",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","招待Tequila Shot","0","5","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","O-迎賓小點","0","1","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","黃金會員入會禮兌換券","0","4","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","O-迎賓小點","0","4","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","O-壽星特調","0","1","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","黃金會員入會禮兌換券","0","1","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","會員生日禮","0","1","0","0",""
"01","2022-08-04 19:55:12","20220804 17550008","內用","A7","8","","黃金會員二樓限定酒水兌換券","0","5","0","0",""
"01","2022-08-04 20:20:01","20220804 17490003","內用","A2","3","","東方美人","420","1","420","420",""
"01","2022-08-04 20:20:01","20220804 17490003","內用","A2","3","","塔香菌菇炒蝦","380","1","380","380",""
"01","2022-08-04 20:20:01","20220804 17490003","內用","A2","3","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-04 20:20:01","20220804 17490003","內用","A2","3","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-04 20:20:01","20220804 17490003","內用","A2","3","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","仲夏 (PERONI仲夏限定特調)","450","1","450","450",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","仲夏 (PERONI仲夏限定特調)","450","1","450","450",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","仲夏 (PERONI仲夏限定特調)","450","1","450","450",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","吉祥炸物拼盤","450","2","900","900",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","初夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","塔香菌菇炒蝦","380","2","760","760",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","秘制滷味拼盤","360","2","720","720",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","Old Fashion","350","1","350","350",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","酒蒸蛤蠣","320","2","640","640",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","香辣干燒蝦拌麵","260","2","520","520",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","野菇櫻花蝦飯","250","2","500","500",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","Special Mocktail","250","1","250","250",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","Special Mocktail","250","2","500","500",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","油潑香辣腱子肉","240","2","480","480",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","松阪豬炒水蓮","220","2","440","440",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","蒜酥黃金魚皮","220","2","440","440",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","Honey Lemon Water","150","2","300","300",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","冰心綠豆糕","120","2","240","240",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","黑金流沙包","120","2","240","240",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","特製皮蛋豆腐","120","2","240","240",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","酸辣土豆絲","80","2","160","160",""
"01","2022-08-04 20:42:18","20220804 17560016","內用","大VIP-B","16","","招待Whisky Shot","0","9","0","0",""
"01","2022-08-04 21:00:13","20220804 17490005","內用","A4","5","","東方美人","420","1","420","420",""
"01","2022-08-04 21:00:13","20220804 17490005","內用","A4","5","","龍柏","400","1","400","400",""
"01","2022-08-04 21:00:13","20220804 17490005","內用","A4","5","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-04 21:00:13","20220804 17490005","內用","A4","5","","野菇櫻花蝦飯","250","1","250","250",""
"01","2022-08-04 21:00:13","20220804 17490005","內用","A4","5","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","尋根","400","1","400","400",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","龍柏","400","1","400","400",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","雲初之上","400","1","400","400",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","琥珀","380","1","380","380",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","可樂果炸雞","320","1","320","320",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","麻辣鍋巴魚","300","1","300","300",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","烏金堅果乾酪燒","240","1","240","240",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","油潑香辣腱子肉","240","1","240","240",""
"01","2022-08-04 21:03:57","20220804 17550014","內用","B7","14","","冰心綠豆糕","120","1","120","120",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","孜然霸王骨","450","1","450","450",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","浮生若夢","400","1","400","400",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","白霜","380","1","380","380",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","可樂果炸雞","320","1","320","320",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","臥龍三椒鳳爪","120","1","120","120",""
"01","2022-08-04 21:21:49","20220804 17490002","內用","A1","2","","經典台式泡菜","80","1","80","80",""
"01","2022-08-04 21:26:27","20220804 17550013","內用","B5","13","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-04 21:26:27","20220804 17550013","內用","B5","13","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-04 21:26:27","20220804 17550013","內用","B5","13","","綻","0","2","0","0",""
"01","2022-08-04 21:30:09","20220804 17550012","內用","B3","12","","THE BOTANIST 22","450","1","450","450",""
"01","2022-08-04 21:30:09","20220804 17550012","內用","B3","12","","尋根","400","1","400","400",""
"01","2022-08-04 21:30:09","20220804 17550012","內用","B3","12","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-04 21:30:09","20220804 17550012","內用","B3","12","","可樂果炸雞","320","1","320","320",""
"01","2022-08-04 21:30:09","20220804 17550012","內用","B3","12","","番茄豚肉湯","320","1","320","320",""
